Label,Tweet,labels,reasoning
2,model seksi sini ngentot di dm sama gua pref detail fr : Bule',"[0, 0, 0, 0, 1, 0, 0]","The text contains explicit sexual language ('ngentot') and solicits sexual acts via direct message, which violates Indonesian regulations regarding pornography and obscenity under UU ITE Article 27(1)."
2,noona aku pulang /teriak/ noona dimana?/ngintip kamarnya;kaget liat noona lagi gesekin memek ke bantal/ mmh',"[0, 0, 0, 0, 1, 0, 0]","The text contains explicit descriptions of sexual acts and references to genitalia ('memek'), which violates Indonesia's strict anti-pornography laws under UU ITE Article 27(1) and the Pornography Law."
2,pingin ngobelin memek kamu sambil aku jilatin klitnya hhhmmm',"[0, 0, 0, 0, 1, 0, 0]",The text contains explicit sexual/pornographic content that violates Indonesia's anti-pornography laws and UU ITE Article 27(1). This type of sexually explicit material is strictly prohibited under Indonesian content moderation standards.
2,"sange hm, mas mainin memek adek dong sayang'","[0, 0, 0, 0, 1, 0, 0]","The text contains explicit sexual content with vulgar language referring to sexual acts and body parts, which violates Indonesia's strict anti-pornography laws under UU ITE Article 27(1) and the Pornography Law."
1,""" Topeng monyet ke Ramayana?\n\nYa.\n\nYa.\n\nYa.\n\nYa. "" URL","[0, 0, 0, 0, 0, 0, 0]","The text appears to be a cultural reference or meme related to the Ramayana epic involving monkey characters, without containing hate speech, violence, misinformation, or other prohibited content under UU ITE."
3,"""...Jadi biang kegaduhannya itu PKS. Saya sih gak percaya. Mosok PKS kayak gitu \xf0\x9f\x98\x8a"" lanjut beliau.\n\nProfesor yang nulis itu, kalian jangan keminter sok kontra sama profesor. Beliau menuntut ilmu keliling dunia bukan untuk jadi orang goblog. Yang goblog ya kalian ini! Aku juga. \xf0\x9f\x98\x82'","[0, 0, 0, 1, 0, 0, 0]","The text contains direct insults ('goblog') directed at a specific group of professors/writers, which constitutes harassment and insult under UU ITE Article 27(3)."
2,"USER USER Bapak aku Nor'Azam . Tu Azam gila hahaha""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual personal remark containing mild language ('gila') without evidence of severe harassment, hate speech, or threats under Indonesian UU ITE regulations."
3,"USER USER USER kalo KH Ma'ruf ngomong pada belaga budek , pada belaga pilon, masih nyundul \xf0\x9f\x91\x89#gantipresiden2019 ?? goblok kok kebangetan?\n#T3tapJokowi #T3tapJokowi""","[0, 0, 0, 1, 0, 0, 0]","The text contains abusive language ('goblok', 'pilon') and insults directed at a public figure (KH Ma'ruf) and his supporters, which violates UU ITE Article 27(3) regarding insults and harassment."
3,"USER HUHUHUHU TIBA2 SM KIM BUM PLOT TWIST BANGETTT. SUMPAH AKU TUH UDH RELAIN DIA SM MONYET BENERAN BIAR MONYET MOVE ON EH TAUNYA AMA DIA:')) Jan jangan monyet gaberani deketin dia karna tau udh ada yg punya:(""","[0, 0, 0, 0, 0, 0, 0]","The text is a fan reaction regarding celebrity relationship gossip (Kim Bum). It expresses emotional disappointment but does not contain hate speech, violence, harassment, or illegal content under Indonesian law."
2,"USER USER Dia lupa ini twitter, bukan instagram yang kalo foto pasti ada yg komen 'ih cantik' 'cantikan kamu lah' 'ngga cantikan kamu' 'ih anjing cantikan kamu tau' 'ih babi kamu yang cantik pokoknya' dst.""","[0, 0, 0, 0, 0, 0, 0]",The text is a sarcastic commentary on social media platform culture without directly identifying a specific victim or using derogatory terms as direct insults by the author; it quotes hypothetical comments rather than committing harassment.
2,"USER USER 'Wkwkwkwk tai ociy'\n'ociy kangen sama junev?'\n'jangan jahat sama ka jendeuk'\n\n/ngesend meme/\n\n'ciy, jangan nyebut dia mulu'\n'dasar jomblo'\n'ociy udah move on?'\n\ndah ya hehehe""","[0, 0, 0, 0, 0, 0, 0]","The text appears to be casual banter among friends using nicknames ('ociy', 'ciy') and mild slang/profanity ('tai', 'jomblo'). It lacks the severity or malicious intent required to classify as hate speech (SARA), harassment, or other legal violations under UU ITE."
2,"USER sa ingat monyet mana quote ni :')""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual inquiry about a meme reference ('monkey quote') without targeting any specific individual, group, or sensitive topic. It does not constitute hate speech, harassment, or other violations under UU ITE."
3,USER USER Tenggelam kan kunyuk pengkhianat penghancur bangsa yg satu'a lagi pak URL,"[0, 0, 1, 1, 0, 0, 0]","The text issues a direct threat of physical harm ('Tenggelam kan') against individuals labeled as traitors, constituting incitement to violence. It also employs insulting and defamatory language ('kunyuk', 'pengkhianat') targeting a specific entity, falling under harassment."
3,"USER USER USER ~improvisasi itu lagu..al Qur'an itu tafsir..masak susah mikir gituan..murotal itu improv..Tilawatil Qur'an itu improv..raut mukamu itu tafsir..cara kentutmu itu tafsir..cara ngentot aja tafsir..cara kawin itu tafsir...ngaji yg bener.!!""","[1, 0, 0, 1, 1, 0, 0]","The text insults Islam by equating the Quran and recitation to improvisation (SARA/Blasphemy), uses explicit sexual language ('ngentot') violating obscenity norms, and directly insults the reader with vulgar terms (Harassment)."
2,"USER Gembel aja bisa kalau cuma fatwa bigitu. (Tabi')""","[0, 0, 0, 0, 0, 0, 0]","The text expresses a subjective opinion criticizing the quality of a religious ruling using colloquial language. It does not explicitly target a specific protected group under SARA laws, nor does it constitute defamation of a specific individual or incite violence."
1,"USER Yg terbirit birit tunggang langgang lintang pukang dengar suara adzan itu iblis la'natilloh 'alaih""","[1, 0, 0, 0, 0, 0, 0]","The text associates the Islamic Adzan (call to prayer) with 'Iblis' (Satan) and uses derogatory language towards those who hear it, constituting hate speech and religious blasphemy under SARA regulations."
3,"USER USER USER hahaha bener lo USER giliran majikan dia mesum 7 taon si kunyuk mingkem USER sok suci pula ngatain 'mikirin sex' muke lacur lu nyuk..""","[0, 0, 0, 1, 0, 0, 0]","The text contains severe personal insults ('kunyuk', 'muke lacur') and accusations of sexual misconduct directed at specific individuals, constituting harassment and defamation under UU ITE Article 27(3)."
3,"USER Dia ..orang to? Rumongso ku ke'te alias monyet""","[0, 0, 0, 1, 0, 0, 0]","The text contains a personal insult calling someone a 'monkey' (monyet), which constitutes harassment and defamation under UU ITE Article 27(3). It targets an individual rather than a specific ethnic or religious group, so it falls under Harassment rather than SARA Hate Speech."
2,"USER Okesip otak bolot gue konfyus :')""","[0, 0, 0, 0, 0, 0, 0]","The text is informal Indonesian slang expressing personal confusion or frustration. It does not target specific individuals or groups, nor does it meet the legal thresholds for hate speech, harassment, or other violations under UU ITE."
3,"USER USER Emosi gua sama loey hyung anjir gua dah mikir keras maksud eventnya apa sampe tepelongo bego malah diakhir dia cuma bilang 'ini semua cuma mimpi' anjir emosi pangeran \xf0\x9f\x98\xa9""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual expression of frustration regarding a plot twist in entertainment content. While it contains mild slang and expletives common in informal online communication, it does not meet the legal thresholds for hate speech, harassment, misinformation, violence, or other prohibited categories under Indonesia's UU ITE framework."
2,"21. Kekuranganmu lebih banyak dari kelebihanmu hehehe. \n\n- Suka ngaret. Kalau balas pesan tuh lamaaa banget. \n- Nyebelin. Suka buat aku hipertensi.\n- Suka ngatain aku yang aneh-aneh. I'm okay : )\n- Ngambekan.\n- Lemot.\n- Bolot.\n- Repeat.\n\nIni dah aku buat pas jadi 288c seneng gak?""","[0, 0, 0, 0, 0, 0, 0]","The text is a playful, affectionate teasing message between individuals (likely friends or partners), indicated by the tone ('hehehe', ': )') and context. While it contains mild insults like 'Lemot' or 'Bolot', they are not malicious harassment or hate speech under Indonesian law, but rather casual banter."
2,"""Ayo Alex, jangan udik.."" gumamnya merutuki diri sendiri.\n\nIa lanjut menulis, \' Atmosfer di planet ini belum cukup baik untuk ditinggali manusia. \''","[0, 0, 0, 0, 0, 0, 0]","The text is a fictional narrative excerpt with no hate speech, misinformation, violence, or illegal content. It does not violate Indonesian content moderation standards."
2,"bocah pada ngajak nongton galapremiere, ane tanye pelmnye ape? 'Pengabdi Setan' kate doi pade~\n\nane kire dikibulin; egataunye beneran dong brengsek! :)) URL","[0, 0, 0, 0, 0, 0, 0]","Text is a casual social media post about a movie outing using colloquial slang. The term 'brengsek' is used in a joking context among friends (indicated by ':))'), not constituting hate speech or harassment under UU ITE standards. No SARA, violence, or illegal content detected."
3,"""brisik"" YA BISTU LO BRISIK JUGA BAHKAN LBH BRISIK BACOT TOLOL ANJING MANUSIA GA TAU DIRI'","[0, 0, 0, 1, 0, 0, 0]","The text contains direct personal insults and profanity directed at an individual (e.g., 'ANJING', 'TOLOL', 'BACOT'), which constitutes harassment and bullying under Indonesian content moderation standards and UU ITE Article 27(3)."
3,"'Cinta tidak harus memiliki' kata org yg tdk prnah dicintai, wakaka kasian bgt yg suka bilang kya gtu. Cinta itu harus memiliki, bego.""","[0, 0, 0, 1, 0, 0, 0]","The text uses derogatory language ('bego') to insult individuals based on their opinions, falling under harassment/insult provisions per UU ITE Article 27(3)."
1,"Dari jurus 'Orang Gila Mengebut Lalat,Ajian Tatar Bayu,Jurus Kunyuk Melempar Buah,Dewa Tidur,Pukulan Matahari,Ajian Ngrogoh Sukmo,Hanya Siulan Kapak Naga Geni 212 Yang Bisa Mengalahkan Dewi Siluman Bukit Tunggul\n#wirosableng \n#siapsableng \nUSER \nUSER URL","[0, 0, 0, 0, 0, 0, 0]","The text describes fictional martial arts moves and fantasy elements related to the Wirosableng franchise. It does not contain hate speech, incitement to violence, or illegal content."
2,"DISEBUT 'KAMPUNGAN' OLEH NAGITA SLAVINA, BEGINI REAKSI AYU TING TING\n\nArtis peran Nagita Slavina secara terus terang menyebut aksi goyang dangdut yang dilakukan Ayu Ting Ting kampungan\n\n#NAGITASLAVINA #AYUTINGTING #RAFFIAHMAD #KAMPUNGAN URL","[0, 0, 0, 0, 0, 0, 0]","The text is entertainment news reporting on a celebrity controversy; it does not constitute hate speech (SARA), harmful hoaxes, violence, harassment, pornography, illegal transactions, or threats to national security under Indonesian law."
1,"Even dah setiap hari tengok pon, still tersenyum. You're so cute. \xf0\x9f\x98\x8d""","[0, 0, 0, 0, 0, 0, 0]",The text is a harmless compliment expressing affection and happiness in mixed English and Malay/Indonesian slang. It does not violate any of the specified risk categories under Indonesian law (UU ITE) or local values.
1,FIFA siasat isu `suara monyet' aksi Perancis-Russia URL,"[0, 0, 0, 0, 0, 0, 0]","The text is a news headline reporting on a sports controversy regarding racial discrimination ('monkey sounds') during a match between France and Russia, noting FIFA's response. It reports on the issue rather than inciting hate speech or violating safety policies."
1,"""Hah?"" Ari melongo sejenak setelah mendengar ucapan orang yang baru saja meneriakinya. \n\n""Punten, mas, di deket situ ada anjing saya, enggak?"" URL","[0, 0, 0, 0, 0, 0, 0]","The text is a fictional narrative excerpt involving dialogue between characters. It contains no hate speech, misinformation, violence, harassment, sexual content, illegal activities, or national security threats under Indonesian law."
3,"iya, jadi gitu ya monyet, anjing! gua gampar lu lama-lama. kesel jadinya astaghfirullah hal'adzim, gaboleh ngomong kasar, maapin 3x, NGENTOT URL","[0, 0, 1, 1, 1, 0, 0]","The text contains threats of physical violence ('gampar lu'), severe verbal harassment and insults ('monyet, anjing'), and obscene profanity ('NGENTOT') which violates decency norms under Indonesian UU ITE regulations."
1,"Jangan suka pamer.. \nKarena gak ada orang yg benar2 peduli tentang apa yg kau pamer kan. \nBukan pujian yg akan kau dapatkan, melainkan mereka akan mengatakan 'KAMPUNGAN'.""","[0, 0, 0, 0, 0, 0, 0]","The text is a general social commentary advising against showing off behavior. It does not target specific protected groups (SARA), spread false information, incite violence, violate privacy, contain sexual content, involve illegal transactions, or threaten national security."
2,Kalau gini mreka pasti pura2 budek \n\xf0\x9f\x98\x81\n\nKH Ma'ruf: Prabowo Jangan Cuma Bikin Gaduh \xe2\x80\x93 VIVA URL,"[0, 0, 0, 0, 0, 0, 0]","The text contains political commentary and a news headline snippet regarding public figures (KH Ma'ruf and Prabowo). It does not constitute hate speech (SARA), harassment, violence, or misinformation under Indonesian law, as it falls within the scope of political discourse."
1,"Kata-kata 'bodoh' 'dungu' dan 'idiot' semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70. #Psikologi""","[0, 0, 0, 0, 0, 0, 0]","The text is educational content explaining the technical psychological definition of certain terms. It does not target individuals, groups, or spread harmful misinformation."
1,"""Kau yang mulai maka kau juga yang harus selesaikan."" (3 idiot). #TweetDSAP'","[0, 0, 0, 0, 0, 0, 0]","The text is a common quote from the movie '3 Idiots' used in social media contexts. It does not contain hate speech, misinformation, violence, harassment, sexual content, illegal activities, or threats to national security under Indonesian law."
1,"""Kita akan belajar giat, dengan penuh dedikasi, tapi bukan hanya untuk lulus ujian."" (3 idiot). #TweetDSAP'","[0, 0, 0, 0, 0, 0, 0]","The text is a positive educational message referencing a movie title. It does not contain hate speech, misinformation, violence, harassment, sexual content, illegal activities, or threats to national security under Indonesian law."
2,"Lucunya adalah kak pacar nyadain ini telat bgt guys. Gue rasa pengaruh mecin tuh emang bikin kita slow respon/agak bolot gitu. Dia terbirit-birit nelfon gue pas udah di pintu 1 panik nyariin cemilannya dong -,;\n\n'sayang, ketinggalan cemilanku ada di kita?????'\n\nOrgil \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual personal anecdote about a relationship and daily life incident involving snacks. It contains no hate speech, misinformation, violence, harassment, sexual content, illegal activities, or national security threats."
2,"'mau crita anjir sedih banget'\n'iya crita aja didengerin kok' \n'iya masa ya.......'\n'LAH SAMA'\n\nujung ujungnya dia yg crita, aku yg dengerin :)""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual conversation about sharing personal emotions and stories. It contains mild slang but does not violate any specific risk categories such as hate speech, violence, harassment, or illegal content."
2,"Nikmat'a ngentot.... Pi gengen yg hoot""","[0, 0, 0, 0, 1, 0, 0]",The text contains explicit sexual profanity ('ngentot') which violates Indonesia's strict anti-pornography laws and UU ITE Article 27(1) regarding obscene content.
1,"""Pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu (Spongebob)'","[0, 0, 0, 0, 0, 0, 0]",The text is a harmless quote about friendship referencing cartoon characters and does not violate any Indonesian content moderation standards or laws.
1,"RT USER: USER USER Dia lupa ini twitter, bukan instagram yang kalo foto pasti ada yg komen 'ih cantik' 'cantikan kamu lah\xe2\x80\xa6""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual social media comment comparing platform behaviors and does not contain hate speech, harassment, misinformation, violence, sexual content, illegal transactions, or threats to national security."
1,"RT USER: Di zaman sekarang, orang yang paling 'aman' adalah orang yang buta huruf dan budek, atau wong ndeso sing gak eruh opo-opo\xe2\x80\xa6""","[0, 0, 0, 0, 0, 0, 0]","The text expresses a cynical social commentary regarding safety and ignorance. It does not target protected SARA groups (ethnicity, religion, race), spread false information, incite violence, or violate other specific legal categories under Indonesian law."
1,"RT USER: Kata-kata 'bodoh' 'dungu' dan 'idiot' semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70. #Psikologi""","[0, 0, 0, 0, 0, 0, 0]","The text is an educational statement regarding psychological terminology and IQ definitions. It does not target specific groups, incite violence, spread hoaxes, or violate Indonesian content moderation standards."
2,"'Sayang sekali punya paras nan cantik kumpul ama cowok gembel, dibawa gembel mau, makanya suka gengsi kalo mau pacaran eh lihat difoto-fotonya ada sama cowok gembel, nonkrong pinggir jalan, apa gamalu yah. \xf0\x9f\x98\x82 percuma cantik kalo otaknya murah. \xf0\x9f\x98\x82""","[0, 0, 0, 1, 0, 0, 0]","The text contains personal insults ('otaknya murah'), mockery of relationship choices, and public shaming directed at an individual, which constitutes harassment and bullying under UU ITE Article 27(3)."
1,"Scroll insta dak Farah ni tetiba terasa mcam cerita '3 idiot'... Gambaq pra matang semua \xf0\x9f\x98\x82""","[0, 0, 0, 1, 0, 0, 0]","The text targets a specific individual ('Farah') with derogatory comparisons ('3 idiot') and negative comments on their photos, constituting cyberbullying and insult under UU ITE Article 27(3)."
2,"Solo rank di Comeback'n sakit \xf0\x9f\x98\x82\nAne baru tau klo tank takut war \xf0\x9f\x98\x82\n\n#hilda CCd \xf0\x9f\x98\x85\nEmosi bangke \xf0\x9f\x98\x85""","[0, 0, 0, 0, 0, 0, 0]","The text is informal gaming commentary expressing frustration about gameplay mechanics and match outcomes. It does not contain hate speech, hoaxes, violence, harassment, sexual content, illegal transactions, or threats to national security."
2,"""teko o rek!""\n\nmksdnya bukan arek, tapi perek'","[0, 0, 0, 0, 0, 0, 0]","The text appears to be a casual linguistic clarification or slang correction without any harmful intent, hate speech, or violation of Indonesian laws regarding SARA, violence, or public order."
1,"""Tidak peduli sesulit apa aku menghadapi sesuatu, aku akan tetap tersenyum seperti orang idiot"" - Chanyeol EXO K'","[0, 0, 0, 0, 0, 0, 0]","The text is a benign celebrity quote expressing personal resilience. It does not violate any Indonesian content moderation standards regarding SARA, hoax, violence, harassment, pornography, cybercrime, or national security."
2,"Udik sambil takjub gituuu...\n\nGileeee, canggih ye mobil sekarang, berasa naek 'kit reder` (Knight Rider starring David Haselhoff) , bisa ngegas dan ngerem sendiri...""","[0, 0, 0, 0, 0, 0, 0]","The text is a casual social media comment expressing amazement at car technology and comparing it to a TV show. It contains no hate speech, misinformation, violence, harassment, sexual content, illegal transactions, or threats to national security."
1,"Yang broken time ii muda ni, tolonglah jangan lah broken. Korang ada masa depan do. Jangan sebab cinta monyet korang tak dapat nak achieve your freakin' goals though.""","[0, 0, 0, 0, 0, 0, 0]","The text is motivational advice encouraging youth not to let heartbreak affect their future goals. It does not contain hate speech, violence, harassment, or illegal content under Indonesian regulations."
1,#AtongKEPOH Suka gak sama monyet?',"[0, 0, 0, 0, 0, 0, 0]","The text appears to be a casual social media caption or question involving a username/hashtag and a query about animals. There is no explicit hate speech, harassment, misinformation, violence, or illegal content detected within this isolated snippet."
